"id;estimated_deliveries_volumes;created_at"
"c41645e1-3456-40e7-a6ac-eb9b11a3dff7;[1 - 10];30/07/2020"
"c41829e8-3362-4730-9274-9e6fe528dd1f;[51 - 100];25/06/2017"
"c4198704-92a9-47d1-a637-eb47387edfb0;[51 - 100];03/04/2019"
"c41ac797-ce9e-45fa-b8de-aa06da4f3f41;[11 - 50];17/07/2020"
"c4214508-045c-4fa0-9561-fd42daae78a2;[11 - 50];13/11/2018"
"c4289a19-5f8a-48bc-9a66-c0f4c8cdd87b;[51 - 100];13/06/2020"
"c42d97ce-44ef-4ace-9f3a-d87c602504ff;[11 - 50];06/07/2020"
"c42f2696-df22-45f2-8c40-8c8b67f0906c;[11 - 50];28/03/2017"
"c437c041-1d24-4162-8d6a-ad1b7e9d3879;[1 - 10];04/05/2020"
"c43ddd06-2c08-4dc3-a459-7665338996b8;[11 - 50];05/04/2020"
"c43e7445-c4ce-4b48-9e29-beda6b698026;[11 - 50];16/03/2020"
"c43e753d-f8f6-4cdf-917c-022a1bb934ba;[11 - 50];08/05/2019"
"c441655f-0447-4959-903f-a3105645c1d4;;01/02/2016"
"c446ad80-d46e-4d60-a87c-073d8940bf5c;[101  - 250];30/06/2020"
"c44c42e5-b744-409c-9fd9-63c466c5c1c1;[1 - 10];23/05/2017"
"c44de7a5-3a9c-4ec2-aa30-2920ef8eee2f;[1 - 10];07/09/2016"
"c45189be-9100-4543-b432-10cfe39c3927;[11 - 50];19/06/2017"
"c45414fa-9a3f-46f5-b095-39076030d109;[101  - 250];18/10/2018"
"c459bcfb-19bc-449a-9c6c-dcdbb49c0fba;[1 - 10];15/11/2017"
"c45c70d1-396f-46db-99d6-f805dcf227fa;[11 - 50];20/04/2020"
"c45f2db0-d9dc-4b3f-b525-52c2db76d7f0;[11 - 50];04/02/2020"
"c4605461-d1e6-456e-97f2-c402798f66a5;[1 - 10];01/03/2019"
"c460f3be-24b0-4c78-a422-d0bb7c9e78f0;[1 - 10];31/03/2016"
"c4630c57-8373-419d-96d3-29b22e0d7b2b;[1 - 10];20/08/2019"
"c463ce2b-a477-4e2d-99c0-133b5a7227f4;[11 - 50];20/03/2020"
"c466e641-21ff-4139-ae61-7ad4bbd3d00c;[1 - 10];14/05/2020"
"c46cfe2f-0efc-402b-9635-7bc261bc821d;[1 - 10];25/08/2019"
"c46e49b3-f2e1-4fc2-a5f0-ed926ef3e0f5;[11 - 50];02/06/2020"
"c4717fb7-d524-430e-a527-7323cdc9ab01;;03/02/2016"
"c4718d56-c49b-406c-9ca3-eaf4eae3f0d7;[51 - 100];24/04/2020"
"c473a562-4486-4d20-afab-2a149e63977b;[11 - 50];22/09/2019"
"c4753136-deb0-47dc-8d59-f93600ad47d8;[1 - 10];20/06/2019"
"c477c1d4-2b92-4944-bed5-4c85d7f2016d;[1 - 10];07/02/2019"
"c47e3787-0194-436b-ad59-a00815b37596;[101  - 250];21/09/2016"
"c4803ee7-a842-4b16-bf99-4fa94ae2b8ed;[11 - 50];13/05/2020"
"c4835bb3-ec2f-474f-8976-f5cb309dfe1b;[51 - 100];24/02/2020"
"c48bcc7e-760a-4986-b888-97e0da67cb26;[1 - 10];18/02/2017"
"c48f3b8e-bd48-4b19-affa-a7f03bb76e58;[11 - 50];17/10/2019"
"c48fb12e-3532-4f65-b972-9c59e7d7ad03;[1 - 10];09/10/2017"
"c48fb250-9fa2-4625-a795-bcf8d370dd69;[11 - 50];18/04/2017"
"c48fda4b-9713-41ff-9fd8-d7e076a87424;;09/05/2016"
"c49191fc-9f73-4cd4-a1a4-cd7a65544346;[1 - 10];10/06/2020"
"c4927f20-3e6d-4332-b68d-1be84b3850c0;[1 - 10];12/07/2018"
"c4957a6f-dca7-403b-950f-5906ade6d7b6;[1 - 10];12/12/2017"
"c496c5f1-3d8a-46ea-ac6f-6ed953df1aaa;[11 - 50];21/06/2017"
"c49743d8-06de-42fe-ae64-a495bd4e32fc;[11 - 50];09/05/2020"
"c49a20f9-123a-4f2c-8931-a8c9c40e85af;[51 - 100];19/10/2017"
"c49b5d08-2f14-4759-8991-5111f0f281cf;[11 - 50];21/05/2019"
"c49f545b-b2bf-4a88-b298-db92ef076376;[51 - 100];22/04/2020"
"c4a04113-722b-44c5-8e38-4b0a564c7f47;[11 - 50];03/09/2018"
"c4a40ae6-0c9b-40d6-809e-0c6052419b75;[11 - 50];24/03/2020"
"c4a80e6a-2252-4511-822e-1ed4c8878980;[1 - 10];01/10/2018"
"c4a88e93-63c3-4b3e-a4dd-f5da18a18999;[101  - 250];26/10/2017"
"c4aaaa1d-b0f8-4b8c-ade3-e87198132ec9;[11 - 50];29/03/2020"
"c4b111a8-34c3-47f1-8500-f6536af7ae35;[11 - 50];30/06/2020"
"c4b12486-0316-442b-985d-58aec06c359f;[51 - 100];21/11/2019"
"c4b1c40f-fdd6-467d-97d1-550819e02d8d;[1 - 10];10/07/2019"
"c4b33e34-a16a-40d4-a8f3-ed6a7f3d45ab;[11 - 50];13/07/2020"
"c4b5f078-b4f2-45e9-9ea6-0fa336031a6e;[101  - 250];29/03/2020"
"c4b917ae-7edf-4711-ba37-b33634b0f276;[11 - 50];18/05/2017"
"c4b96af2-b372-47c8-9e9f-3b78d1514d41;[101  - 250];25/06/2020"
"c4be31ea-c825-4665-bbcd-81209de31257;[101  - 250];27/07/2017"
"c4c2527a-ab32-4138-90bf-0fcbc8b47a9d;[1 - 10];03/05/2016"
"c4c73d57-6826-4e35-a91c-a660175d7de9;[1 - 10];06/03/2018"
"c4c7def6-bbd2-46b9-ad3f-c563b008d286;[1 - 10];17/01/2019"
"c4d1367e-8b64-4d03-9f9d-2ef7f6dfb1ec;[11 - 50];22/05/2020"
"c4d1d882-9e49-4318-b7a9-c5bb0de11bc9;[101  - 250];16/09/2019"
"c4d69637-1fef-4e85-b909-3271ab1453e2;[1 - 10];24/06/2020"
"c4d8ac2b-ae7c-4209-84b4-c0e0cd0bb513;[1 - 10];30/12/2017"
"c4dbc686-bbf6-409c-a84f-036d6e3f8ca8;[1 - 10];31/10/2018"
"c4e61394-526f-4218-9f47-4cc1b9031e8d;[1 - 10];20/05/2020"
"c4e6aa0e-02ff-4b75-a989-1690266e02c8;[11 - 50];15/05/2018"
"c4ea1944-a6b2-4f8b-b2da-e977812157fd;[1 - 10];19/05/2016"
"c4f64108-1fb2-444e-b1cf-5a7adf4cada9;[11 - 50];05/05/2020"
"c4fa2749-0d73-4dd3-91db-3ec82cb537cb;[11 - 50];21/05/2020"
"c4fac498-6855-493a-ac40-4a48d16804f9;[11 - 50];29/04/2020"
"c4fe4ecf-278b-4281-b66e-94ec74354b08;[1 - 10];18/06/2019"
"c500712d-b2be-4527-a2f8-366c4ff539be;[11 - 50];09/08/2017"
"c500e997-9525-4e8d-9a05-b332a404f219;[11 - 50];01/10/2019"
"c5028b60-2d0b-4606-a220-66ee6123bf3b;[11 - 50];31/07/2019"
"c50355b4-f31d-4ed0-9c2b-c0b3cef1b7b9;[51 - 100];22/01/2019"
"c5046dce-72e0-4777-8f24-1a9476b694c6;[1 - 10];17/11/2017"
"c50885c8-c8f8-449b-8efc-4845c93cda18;[101  - 250];25/11/2019"
"c50b0d58-6b90-43a4-bdf7-0d6eed0d7927;[1 - 10];22/07/2017"
"c50b4d75-65c5-49a7-992d-08badd3634cf;[11 - 50];10/12/2017"
"c50e7dbb-446d-4dc7-b280-6e8ce91dd79d;[11 - 50];24/05/2020"
"c50f5dd5-22d5-4664-ab2b-d2b2f8e26123;[11 - 50];03/04/2018"
"c51044be-5a38-4c00-9976-1a3c935d9aba;[1 - 10];14/08/2019"
"c520d24c-d6ca-445d-8546-48e84da1a478;[1 - 10];17/07/2020"
"c52317ab-e71f-41b1-b918-bb6e656bef67;[51 - 100];02/08/2019"
"c52461f9-f0de-4357-ae32-b9bc8ebc1e17;[11 - 50];26/03/2020"
"c52848c3-8ca7-473f-a0f6-ad57f9118ff0;[11 - 50];16/06/2020"
"c5291d72-4d9c-4863-8bf9-c3e6a7c41c7f;[11 - 50];05/02/2020"
"c5294dd1-22fa-4c2e-8ea8-88fb59f854ff;[11 - 50];16/05/2020"
"c529e0b6-ae87-4393-8e67-adc7ac09ef84;[11 - 50];22/01/2020"
"c52bcfcc-26d7-4cac-9cc4-5f0a8f7a3b44;[1 - 10];28/08/2018"
"c52c3005-7534-4c00-bb00-750f9b3e5b55;[51 - 100];26/11/2019"
"c5340043-1ce8-4de8-8d78-7779c479636f;[51 - 100];08/04/2020"
"c5348302-dc4c-4e63-93fd-2c367f6a8822;[51 - 100];10/06/2016"
"c536cd5a-4d59-4238-ad09-b1b98a9156f6;[1 - 10];11/02/2020"
"c538885b-c7ce-44f7-bbf7-a7ef552822df;[1 - 10];22/05/2017"
"c54b120d-b5f6-4b52-9bee-c628d8e195fe;[11 - 50];27/09/2019"
"c54da52d-ef85-4f5d-89ff-ea74c5b60d12;[1 - 10];05/05/2020"
"c550206d-fad2-4f6f-b5ec-8b9fc85ece5f;[11 - 50];04/10/2016"
"c5552476-6a0c-44d9-9d49-4477fb101295;[11 - 50];24/05/2020"
"c5566a1b-d875-4457-bfc2-a64a809cf532;[1 - 10];04/02/2017"
"c5593bcb-ecfe-4a7c-be6b-9e6c14d19551;[51 - 100];23/08/2017"
"c55f49ec-53da-404a-a926-92612afca4c1;[51 - 100];20/09/2017"
"c5647cdc-aa71-4c2c-9c5f-b9d5ba697087;[11 - 50];13/03/2019"
"c566a4bf-b82b-483f-95a5-e97596ace5d4;[11 - 50];22/06/2020"
"c5690364-2ee2-48f0-b8f0-d324d643a4b5;[1 - 10];07/11/2016"
"c56e21e1-96eb-42ac-86d8-644ff47fbc2a;[11 - 50];05/02/2018"
"c570168c-405d-4dbd-bbf1-e18f4a501c39;[11 - 50];19/04/2017"
"c5727844-0b5f-4a48-baad-9bb352cada52;[1 - 10];06/05/2020"
"c57354f8-30da-48e4-9c3c-93a52e0c2a42;[1 - 10];16/01/2020"
"c576585c-4460-4282-8b75-747581932eb0;[1 - 10];20/03/2019"
"c5785c2c-7f26-4d3e-bdec-a9b6b7fc3643;[1 - 10];12/04/2019"
"c57aa6cf-5935-4757-9007-69cd2b798c59;[1 - 10];24/04/2020"
"c57b7fc0-f1f9-48b8-95fc-35cbc964ec3e;[1 - 10];18/03/2019"
"c58301a1-705a-4a60-9436-4593cc3ea66a;[1 - 10];19/07/2018"
"c58404c6-5a36-4931-9f3c-2d69d3a68e01;[1 - 10];11/04/2020"
"c58e7a39-ca66-47a2-bb08-1ba894dd4aca;[1 - 10];19/01/2017"
"c5932409-e992-4cb6-b4fe-db2b75c3422a;;23/02/2016"
"c595fbb9-7343-4653-a704-43da26068797;[1 - 10];14/08/2017"
"c599bf47-cc82-41a5-a7f1-cded9f351606;[1 - 10];10/11/2018"
"c59c1984-460b-48a7-8537-706a77bfd17a;[11 - 50];09/11/2018"
"c59f0baf-3808-4dc6-b6fc-b92e2336c7d6;;07/03/2016"
"c59f85c1-dcbb-4c2b-875d-075361e998d5;[11 - 50];29/12/2019"
"c5a44ce0-9c12-437d-8142-a1be6c858bd7;[11 - 50];25/05/2020"
"c5a80540-0f85-4e42-b6d6-b09d6ccd7405;[1 - 10];31/08/2016"
"c5a88178-f22f-4a38-a857-e8626add052a;[1 - 10];07/02/2018"
"c5a96051-69d6-4db3-9993-e95613bb0582;[51 - 100];01/02/2016"
"c5aaca25-1c90-4cbd-b33b-66cf80a821cb;[11 - 50];21/04/2020"
"c5ab24b7-dcff-4bb2-bc10-b57e9a598d1b;[51 - 100];02/05/2020"
"c5ab8af5-02ac-49c5-9fa9-17806ee47ef1;[11 - 50];25/05/2020"
"c5ac4f57-5c82-4f47-b706-7172ee580c53;[11 - 50];07/05/2020"
"c5ac6c25-6b6f-425e-8d27-9e30f47ce6a3;[11 - 50];08/10/2019"
"c5b5a35f-a5ff-4a86-b3ff-327c9127fa2a;[1 - 10];25/04/2020"
"c5b5bf63-ef59-4e90-a1dc-4cf337a496b0;[11 - 50];23/01/2019"
"c5b6c7a9-bc86-4b51-9124-f303c617bd33;[11 - 50];22/01/2020"
"c5b9ff27-01a1-48b5-9e34-470e7edb2e0a;[51 - 100];05/06/2019"
"c5bbc701-4fa4-4f6b-a165-d2e8e127dee2;[1 - 10];26/05/2020"
"c5bc65c9-ec8b-49e3-b23f-ed43abd0a346;[1 - 10];11/10/2018"
"c5bea1bd-9f16-477f-b090-bcb92b8ac9f0;[51 - 100];22/10/2019"
"c5bfb5ff-5947-48d4-9a8d-844388007a9e;[1 - 10];13/10/2016"
"c5c10c56-0daa-4fe6-8717-f0c4f0cd1e55;[1 - 10];30/06/2020"
"c5c1ba56-dd15-43ec-9b2e-25469df1d16c;[1 - 10];16/07/2020"
"c5c397a5-7b80-4386-8be8-78c7271690cd;[1 - 10];09/06/2020"
"c5c7981d-6bc9-43d6-9afb-183f819228a8;[11 - 50];09/05/2020"
"c5c93982-32da-42de-b30f-4b44f01eb992;[11 - 50];27/04/2020"
"c5ccb3a3-7dbd-4a74-a641-a64333228d93;[11 - 50];31/03/2020"
"c5cda902-d32e-4ce0-864b-de5ee65fad5e;[1 - 10];05/11/2019"
"c5cf213b-eb7f-4d32-b46c-59d3f1fcb63f;[51 - 100];21/09/2016"
"c5d11067-1f7b-4421-a00f-ea5a9983ed84;[11 - 50];01/12/2019"
"c5d161db-cdf9-442c-bd49-c80e5ce68fec;[11 - 50];28/07/2017"
"c5d3a9b4-0495-4094-aada-672325867d0b;[101  - 250];22/01/2020"
"c5d9e3b4-2348-4f90-bae9-a709e3df0ee2;[11 - 50];31/05/2018"
"c5deccdb-1a18-42bf-ba3e-9a359bbb50c8;[11 - 50];09/05/2020"
"c5e4b514-4bae-433b-95e2-3ccd77a02aad;[51 - 100];25/11/2018"
"c5e7c8b2-4140-470b-a0a1-52786681cd14;[11 - 50];02/05/2019"
"c5e9881e-f5d1-4fdf-8950-bc11c2795e19;[11 - 50];26/11/2019"
"c5f2d9d5-cbdb-4429-a14c-f22700621c74;[11 - 50];09/06/2020"
"c5f38d02-6c49-4da4-8133-52c21d9ba007;[11 - 50];06/09/2017"
"c5f8c31e-1dc1-49a5-94fa-7b75fa92971b;[1 - 10];05/05/2016"
"c5f8e5aa-f0bb-48b3-8677-376b9ea9e45b;[1 - 10];18/10/2019"
"c5fb6a1a-c4df-48ec-856d-73ab395222f6;[51 - 100];24/10/2019"
"c5fe5cf5-a34f-448e-b935-40d129f313b9;[1 - 10];18/02/2019"
"c5ffef30-0678-42f7-b947-28275f6ecb8b;[11 - 50];20/05/2020"
"c600c8fb-e668-4ea7-beb7-779d73b13b5f;[11 - 50];08/05/2020"
"c60238a7-7abd-4c82-a6b4-af948bb9754a;[11 - 50];14/04/2018"
"c60a507b-7519-4dcd-b20d-e95cb3f3d45f;[51 - 100];08/04/2020"
"c60fe2a8-ea90-455f-8d26-ea5ccc66e95f;[51 - 100];23/05/2017"
"c611125d-23bc-40b3-a56a-793783d049bd;[1 - 10];29/03/2020"
"c61578a2-7fdc-4924-9622-48ce61315b26;[1 - 10];24/06/2020"
"c617ba5c-ed54-4d83-9a3f-9949a605e4cc;[1 - 10];08/03/2019"
"c61aa47c-d602-47ef-a8a7-f1ad8e0ac7ba;[1 - 10];23/06/2016"
"c61b0bc2-41f2-407c-9120-91ad2acd7b26;[1 - 10];23/07/2020"
"c61cdae4-b596-48d5-b156-64d589926e88;[1 - 10];03/04/2019"
"c61ec8ac-246e-44e4-85ad-31840dabf837;[1 - 10];31/10/2019"
"c61f1ebc-81fe-4260-aaa9-7069454cf6ab;[1 - 10];28/03/2020"
"c6217871-61a0-4a08-9820-f2cd4c320096;[101  - 250];17/08/2016"
"c621a663-71e2-4d17-9880-742c22493da2;[11 - 50];09/07/2020"
"c6259f55-46ba-4db1-8938-72f201040721;[1 - 10];26/08/2016"
"c6279ba6-0b27-4e4a-b015-c8fea58d46b4;[51 - 100];21/07/2017"
"c62a8325-044a-4275-a2f7-edfcdb645885;[1 - 10];07/05/2020"
"c632e26e-78dd-4875-974d-25074141b32c;[11 - 50];13/02/2017"
"c633edaa-cf12-46f5-9699-6016eb56a551;[11 - 50];26/07/2018"
"c6344461-321a-4fb3-b923-f42ec1fabfe8;[11 - 50];10/10/2018"
"c63526bb-6232-44cd-a61a-0189a4502fbe;[101  - 250];14/11/2019"
"c63891ce-7165-4e70-a88a-a297219952f8;[101  - 250];23/03/2020"
"c63c5fff-7435-4371-8939-9e42c282fa37;[11 - 50];16/04/2016"
"c64083c8-e098-4e22-8a57-3d944e86c3c4;[1 - 10];29/03/2017"
"c64509e6-6153-49b9-9fe3-b8cd88207ffe;[51 - 100];08/01/2020"
"c64a7d51-3ffe-4ef2-ad0b-484b80dbb739;[1 - 10];05/07/2018"
"c64fa6d8-14b4-400f-a1f7-1d3bb7c8756b;[1 - 10];09/04/2020"
"c650cc59-0220-48ca-a39d-1626c8ffbe3d;[1 - 10];11/05/2020"
"c651c8fb-5a5d-42e4-a134-cdfa728520db;;23/02/2016"
"c6533cdd-abd1-4d79-a90d-03b80436cb20;[11 - 50];11/04/2016"
"c653f048-509d-4ba0-9dc6-f1c740ac794f;[11 - 50];08/11/2019"
"c654de76-f1cf-4c8b-bf98-b31a02d0c9ab;[51 - 100];24/10/2019"
"c6560fca-9012-461d-8163-336adf056377;;24/02/2016"
"c657fb9f-0e15-4fcb-bcc0-87ff1a52e682;[1 - 10];02/03/2018"
"c65e3adf-2577-4f59-b690-34807d124fdf;[51 - 100];06/02/2018"
"c65ec52e-c10c-4e63-a43f-393c538c8bf0;[1 - 10];31/05/2018"
"c661f212-1460-422f-8978-b921e07b48ee;[11 - 50];01/12/2019"
"c6625083-ec0a-4fbb-a2ab-3d844c49569d;[1 - 10];25/11/2019"
"c663165b-64a0-4457-b6db-390e82ae30bd;[101  - 250];06/10/2019"
"c6688e1e-8424-442c-a3a1-3110e4e4a0a3;[51 - 100];19/09/2018"
"c66abc64-3fd8-49a2-bb55-a50de4c14c64;[1 - 10];02/12/2018"
"c66bb5e5-bd92-4179-b633-d4c7a24fa051;[1 - 10];15/07/2020"
"c6717de5-1f27-4c6a-85a9-d4804695245e;[1 - 10];24/07/2020"
"c67a7beb-de7c-462d-9037-bd97a77bc559;[11 - 50];08/02/2019"
"c67df92e-1d7a-4601-b840-a1373890c0ed;[1 - 10];19/07/2020"
"c67f0f8c-1244-4b46-9897-9fdc7eeb32a6;[11 - 50];27/12/2019"
"c686385d-a41a-4ff3-bc32-8ddfb5f6a063;[11 - 50];13/08/2018"
"c68b822e-c3f0-4f07-b478-d565f45c03cb;[1 - 10];20/11/2018"
"c68c92ef-72f6-4845-9b11-6d9b720ae610;[11 - 50];26/01/2020"
"c68dfb70-373b-468d-a340-de6222f9d83f;[1 - 10];29/03/2017"
"c68edf50-9125-40c1-98c8-15fb2b135ee7;[11 - 50];24/07/2020"
"c69086c8-4021-4071-8b75-c9d5705db03e;[101  - 250];05/06/2019"
"c694aa6e-e8f1-4c10-8ee4-9dcd7f7ea789;[51 - 100];02/03/2017"
"c6965ded-b6be-4ee0-8d04-9bdf6595f5da;[51 - 100];28/05/2017"
"c6969fdb-a10b-49c2-ad46-20b485c84b5a;[1 - 10];19/05/2018"
"c696f962-2ba6-41fe-bc6f-0aa563463877;[11 - 50];01/05/2019"
"c696fc46-3705-4e96-aaa6-274648b9612a;[1 - 10];31/01/2019"
"c69afd1d-bf22-45c7-b644-7925db6a6143;[11 - 50];23/09/2019"
"c69d0965-c4ad-4240-9d02-f793bf6aef5c;[1 - 10];21/04/2020"
"c69ebd84-b9f2-4dd4-838b-91c62a424724;[11 - 50];28/06/2019"
"c69f6891-dfa1-4faf-9407-66cf36d75427;[11 - 50];10/12/2019"
"c69f94ed-dc86-409e-8455-fbcc36f7bc42;[11 - 50];21/10/2019"
"c6a00ae9-2442-48f3-b5cf-d64a41536d8b;[11 - 50];16/11/2019"
"c6a2a480-ff3a-4430-83bf-1d41583a6c4d;[1 - 10];19/09/2019"
"c6a2ddd8-f995-4591-81d9-cb5ccac40378;[1 - 10];17/10/2016"
"c6a4b478-319f-4e2e-9d19-f03b492bf7b0;[11 - 50];15/09/2019"
"c6a57b43-ccd4-460d-8220-1a2c49bd9d62;[11 - 50];29/11/2018"
"c6aa562b-0d05-4a21-9361-e5f8936c13f7;[1 - 10];17/03/2016"
"c6adf9b1-288b-405d-a669-008d18244867;[11 - 50];06/08/2019"
"c6af0551-e0dc-41e2-a77c-12292b859b62;[1 - 10];17/04/2020"
"c6af5d66-a2d9-40da-95cc-8bbfdefac63f;[251 - 500];29/01/2016"
"c6b16dad-c0e8-472d-a383-226bf5323ef6;[51 - 100];08/12/2017"
"c6b23e82-8e57-4972-a376-f797c469b29a;[11 - 50];03/08/2017"
"c6b527cc-e711-4af0-9884-90f35e8feeeb;[1 - 10];16/01/2019"
"c6b545c1-8420-4659-bf7e-bded9b97195e;[11 - 50];21/12/2016"
"c6b5b6dc-1e6a-4686-b70c-c15cd1e07bd9;[11 - 50];28/11/2016"
"c6b7264a-b9f5-4a9b-b225-ec08dcf26412;[1 - 10];14/07/2020"
"c6b83b81-6099-4c5e-a921-3a0b9043a257;[1 - 10];12/08/2019"
"c6ba8337-459c-4e06-bc3e-e76f2678a63d;[11 - 50];06/05/2020"
"c6bbcf59-47c1-44cf-8b6f-0e97a3498cc4;[11 - 50];20/06/2016"
"c6c03872-0541-4dff-8544-6b86e9f9d96a;[11 - 50];22/07/2020"
"c6c0bd09-7c74-4943-af85-494e79d16416;[51 - 100];20/04/2020"
"c6c445c9-1928-4a4b-a538-080179dc4f8d;[11 - 50];14/03/2017"
"c6c5459e-3b7c-4711-bf1c-c4b6fac7b3df;[1 - 10];23/04/2020"
"c6c54d32-79b5-42f3-bce4-192ab7d36505;[1 - 10];19/09/2017"
"c6cd66c0-f8bf-4575-b6a0-897d0a6e690a;[51 - 100];17/06/2017"
"c6cd7b59-1ed5-4549-b554-16e496840456;[1 - 10];26/02/2019"
"c6cf4285-74fd-4158-ab11-58f08e9f76c2;[101  - 250];17/04/2020"
"c6cf9ccc-7bc7-405b-8a65-f5be687e239f;[1 - 10];15/03/2019"
"c6d21956-67b2-404c-b95e-6fe9a21e8c3f;[1 - 10];28/05/2019"
"c6d7c119-3863-4124-871a-856e93487206;[1 - 10];07/07/2020"
"c6d7f7a4-0521-40a6-a6ba-356940c20e33;[1 - 10];26/07/2016"
"c6db84b0-d8da-4d35-a5e3-191e4ce93ec7;[11 - 50];15/11/2019"
"c6dba7ed-9bff-487b-a231-67db91905733;[1 - 10];17/06/2020"
"c6de2b37-9b58-4213-856f-5eb33208fd48;[101  - 250];04/10/2018"
"c6e16060-62f0-4ef5-a571-dfbd359ac5de;[11 - 50];18/12/2017"
"c6e35ff3-2785-4c3c-a9fc-00635133658a;[51 - 100];10/09/2019"
"c6e66ab8-cb12-44de-8d23-1b76248fbb18;[1 - 10];25/11/2019"
"c6e767a4-c4db-43bf-a5c1-4fb78ae48915;[11 - 50];21/04/2019"
"c6eabfb7-54e9-4a2b-a633-0ae39f2c957f;[1 - 10];09/07/2020"
"c6ee46c2-a098-4a6e-a434-2304842e1534;[1 - 10];16/03/2020"
"c6f06241-c4dd-4b69-9c95-c416f7494ae1;[11 - 50];23/07/2020"
"c6f95347-102e-4f65-8155-9c4831e5cafc;;24/02/2016"
"c6fa07fa-3ab0-4ad9-a540-43428711a9e5;[1 - 10];31/03/2020"
"c6fe5d91-99b4-4432-9d91-2b94f326594a;[11 - 50];06/07/2017"
"c6fedf00-70a9-468f-a898-e6f0a477c914;[1 - 10];06/06/2018"
"c703dd76-a6e0-48d3-b2db-217f31d917c4;[11 - 50];14/02/2019"
"c7041153-e20f-4d5f-b933-5eef6be03a9f;[51 - 100];06/09/2017"
"c7046d98-618c-4382-81bd-ec81a913e05f;[1 - 10];30/06/2020"
"c7071351-842b-4ab9-855e-e8fe4465213d;[11 - 50];16/12/2016"
"c70ad0e5-1428-4b7d-b6fb-1ecd0c482927;[101  - 250];03/05/2018"
"c70f11a2-5ec2-46fa-8f44-0c6ee4399e0d;[1 - 10];28/04/2017"
"c7114f18-3f66-4f75-a0e2-47a88036e850;[11 - 50];14/04/2020"
"c711ba78-9e48-4eac-b1c0-35d24cf8f10e;[11 - 50];04/02/2019"
"c7157cfd-7e85-4ac3-a60e-1937343128ea;;24/02/2016"
"c718bc2f-f0b2-4d3c-9442-323e1ef1b4a6;[11 - 50];08/10/2017"
"c71a5d8a-dfd7-402a-a73a-320af5ac6471;[101  - 250];12/02/2019"
"c71bdc4b-e41f-4849-b7dd-f1677623e61b;[1 - 10];02/10/2018"
"c71ee71f-0a69-4adc-846a-a5696fc47d15;[1 - 10];10/04/2020"
"c7248a45-71ec-43bb-813d-8d8426fc84d5;;24/02/2016"
"c725a1e8-259e-4dfa-a0fc-2ee48a19f883;[11 - 50];05/10/2016"
"c7290a17-c733-44d0-ac0c-e29ccc3b7508;[1 - 10];13/07/2020"
"c7295703-9aa2-4747-9945-cb05f877d1d7;[1 - 10];23/03/2016"
"c729b70e-a647-495c-8a0b-675e96675608;[11 - 50];25/05/2020"
"c729cb4f-92d5-4b04-863e-dfc80a7a2a12;[11 - 50];19/03/2020"
"c72ff3ab-812e-4040-9e74-c049eaad7695;[101  - 250];24/03/2020"
"c7316d2e-246d-471e-96a4-f32cffd2ac43;[1 - 10];13/05/2020"
"c733831c-cc93-4578-977c-207f1101825f;[11 - 50];08/01/2020"
"c7359cec-3ae6-49ac-9281-50b5125a6c97;[1 - 10];08/11/2017"
"c736cd5b-b7b7-475e-9d74-1d13bedc86cd;[101  - 250];20/07/2017"
"c739f97f-6c94-4d3e-b99c-0ff668aed1ea;[1 - 10];28/11/2018"
"c73ca1a4-3554-4f11-8ae5-1b3f21b998d6;[11 - 50];25/01/2017"
"c7438060-c83c-4a3b-a432-a661eb6ffce7;[1 - 10];02/10/2017"
"c745d9fe-69cf-4d6f-99d1-7c1176db7b40;[11 - 50];15/05/2020"
"c748d10d-fba9-4e6c-a371-d74b96a57624;[51 - 100];16/05/2020"
"c749a69b-8bea-4974-bea1-09773aa1bda9;[1 - 10];21/07/2020"
"c74c1258-9753-4777-a698-182220ca61d3;[1 - 10];07/11/2017"
"c74cafdb-b938-42a8-a495-b89bf4fd518b;[51 - 100];22/07/2020"
"c753ab15-4678-441f-b601-a24509e4704a;[11 - 50];30/04/2020"
"c758bf13-0840-4cab-b249-01b70c388461;[11 - 50];22/09/2017"
"c759199d-44bf-455a-9524-cb9ff9da452e;[51 - 100];14/10/2018"
"c7595761-76b6-4c88-8957-4a2806981278;[11 - 50];08/05/2020"
"c75b8bfc-3119-4910-9589-7ac9921da8aa;[11 - 50];03/04/2020"
"c75ddf42-d70b-44b1-8e21-717d33b24ec8;[1 - 10];14/12/2017"
"c761a069-8fe0-4703-a2bd-a202e5450213;[51 - 100];13/02/2016"
"c765e03a-9231-47ed-a954-9c185f3e0a18;[51 - 100];25/05/2020"
"c7666e00-62fd-42e3-b6bd-cf85ed54d98e;[11 - 50];27/04/2017"
"c769321f-f1d9-43f3-bae8-aa255c141326;[1 - 10];09/05/2018"
"c7733b93-54e3-4a1c-876e-2183f802e91b;[1 - 10];14/05/2016"
"c7757303-2976-474c-a7a8-3325dd60dd52;[1 - 10];30/06/2020"
"c7766a48-82bd-4a3c-b375-3b9e1fd50ae5;[1 - 10];11/01/2018"
"c7775fc3-12c8-45c0-aac5-6e76658b51ef;[1 - 10];13/07/2020"
"c778bd60-3635-4edd-8e84-538f1484cdd2;[1 - 10];28/04/2020"
"c779bcd8-06dd-4366-a861-699cb16f0e94;[11 - 50];06/12/2018"
"c77cf198-0e42-4a3e-b381-a1a990d0b0a8;[51 - 100];01/04/2020"
